customer_id,phone_service,internet_service,online_backup,online_security,device_protection,tech_support,streaming_tv,streaming_movies
1219-NNDDO,Yes,Fiber optic,No,No,No,No,No,No
7609-YBPXG,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
3439-GVUSX,No,DSL,No,No,No,No,No,No
9978-HYCIN,Yes,Fiber optic,Yes,No,No,No,Yes,No
9995-HOTOH,No,DSL,Yes,Yes,Yes,No,Yes,Yes
2455-USLMV,Yes,Fiber optic,No,Yes,Yes,No,No,No
7375-WMVMT,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes
2848-YXSMW,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3336-JORSO,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
8708-XPXHZ,Yes,Fiber optic,No,No,No,No,Yes,Yes
7291-CDTMJ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2607-DHDAK,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1150-WFARN,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1971-DTCZB,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4524-QCSSM,No,DSL,Yes,Yes,No,No,No,Yes
2402-TAIRZ,Yes,Fiber optic,Yes,No,Yes,No,No,No
2969-QWUBZ,No,DSL,Yes,No,No,No,Yes,Yes
3557-HTYWR,Yes,DSL,Yes,Yes,No,Yes,No,Yes
7912-SYRQT,Yes,Fiber optic,No,No,No,No,No,No
9231-ZJYAM,Yes,Fiber optic,No,No,No,No,Yes,No
0114-IGABW,No,DSL,Yes,No,Yes,Yes,Yes,Yes
9283-LZQOH,Yes,Fiber optic,No,No,No,No,No,No
0975-VOOVL,No,DSL,Yes,No,No,No,No,No
3648-GZPHF,No,DSL,No,No,Yes,Yes,No,No
7779-LGOVN,Yes,Fiber optic,No,No,No,No,No,Yes
1345-GKDZZ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4254-QPEDE,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1024-KPRBB,Yes,Fiber optic,No,No,No,No,Yes,Yes
9619-GSATL,Yes,DSL,Yes,No,No,Yes,No,No
6284-KMNUF,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
0580-PIQHM,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
8513-OLYGY,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4228-ZGYUW,Yes,Fiber optic,Yes,No,No,No,No,Yes
9373-WSLOY,No,DSL,Yes,No,Yes,Yes,Yes,No
8207-DMRVL,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1320-REHCS,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
0674-DGMAQ,Yes,Fiber optic,Yes,No,Yes,No,No,Yes
0612-RTZZA,No,DSL,No,No,No,No,No,No
7422-WNBTY,Yes,Fiber optic,Yes,No,Yes,No,No,Yes
8566-YPRGL,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1257-SXUXQ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3577-AMVUX,Yes,DSL,No,No,Yes,Yes,No,No
9372-TXXPS,Yes,DSL,Yes,Yes,No,Yes,No,No
2027-FECZV,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
4971-PUYQO,Yes,Fiber optic,No,No,No,No,Yes,Yes
3279-DYZQM,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3070-BDOQC,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
4822-YCXMX,Yes,Fiber optic,No,No,No,No,No,Yes
2267-FPIMA,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
5748-RNCJT,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
7969-AULMZ,Yes,Fiber optic,No,No,No,No,Yes,Yes
7234-FECYN,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
8903-XEBGX,Yes,DSL,No,No,No,No,No,Yes
4423-JWZJN,Yes,Fiber optic,No,No,Yes,No,No,Yes
1226-IENZN,Yes,Fiber optic,No,No,No,No,No,Yes
0014-BMAQU,Yes,Fiber optic,No,Yes,No,Yes,No,No
3239-TPHPZ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5366-OBVMR,Yes,DSL,No,No,No,Yes,No,No
7080-TNUWP,Yes,Fiber optic,Yes,No,Yes,No,Yes,No
4003-OCTMP,Yes,DSL,No,Yes,No,Yes,No,Yes
2651-ZCBXV,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
2773-MADBQ,No,DSL,Yes,Yes,Yes,Yes,No,Yes
8465-SBRXP,Yes,Fiber optic,No,No,Yes,Yes,Yes,No
7909-FIOIY,No,DSL,No,No,No,No,No,No
6407-UTSLV,Yes,Fiber optic,Yes,No,No,No,Yes,No
8053-WWDRO,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5993-BQHEA,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8091-TTVAX,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
5156-UMKOW,No,DSL,Yes,No,No,No,No,No
1028-FFNJK,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
2506-CLAKW,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
2796-NNUFI,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9503-XJUME,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7787-BNTZM,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8089-UZWLX,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
9479-HYNYL,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
2675-OTVVJ,Yes,Fiber optic,No,Yes,No,No,Yes,No
3545-CNWRG,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
0594-UFTUL,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7025-WCBNE,Yes,DSL,Yes,No,No,Yes,No,No
8974-OVACP,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9419-IPPBE,Yes,Fiber optic,No,No,Yes,No,No,Yes
0963-ZBDRN,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
1561-BWHIN,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0020-JDNXP,No,DSL,No,Yes,Yes,Yes,Yes,Yes
6508-NJYRO,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3423-HHXAO,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0471-LVHGK,Yes,DSL,No,No,Yes,No,Yes,Yes
8645-KWHJO,No,DSL,No,No,Yes,Yes,Yes,Yes
3606-TWKGI,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
9764-REAFF,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3229-USWAR,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
9261-WDCAF,Yes,DSL,No,No,No,No,No,Yes
5829-NVSQN,Yes,DSL,No,Yes,Yes,Yes,No,Yes
5170-PTRKA,No,DSL,No,Yes,No,Yes,No,No
3716-LRGXK,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
4403-BWPAY,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5155-AZQPB,Yes,DSL,No,No,No,No,No,No
4729-XKASR,No,DSL,No,No,No,No,No,No
6341-AEVKX,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
7297-DVYGA,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5387-ASZNZ,Yes,DSL,Yes,Yes,No,Yes,No,No
9777-IQHWP,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
2578-JQPHZ,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
5372-FBKBN,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2466-NEJOJ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5671-RQRLP,Yes,Fiber optic,No,No,No,No,No,No
6156-UZDLF,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
2294-DMMUS,Yes,DSL,No,No,No,No,Yes,Yes
0030-FNXPP,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2403-BCASL,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
6968-URWQU,Yes,DSL,No,No,No,No,Yes,No
0880-TKATG,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
8875-AKBYH,Yes,Fiber optic,No,No,No,No,Yes,No
4182-BGSIQ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1345-ZUKID,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1297-VQDRP,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
8734-DKSTZ,Yes,Fiber optic,No,No,No,No,No,Yes
6199-IWKGC,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
7892-QVYKW,Yes,Fiber optic,No,No,No,No,No,Yes
1166-PQLGG,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7446-YPODE,Yes,DSL,Yes,Yes,No,No,No,No
7696-AMHOD,Yes,DSL,Yes,No,Yes,No,Yes,Yes
6384-VMJHP,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
0708-SJDIS,Yes,DSL,No,No,No,Yes,Yes,No
0840-DFEZH,Yes,Fiber optic,No,No,No,No,No,No
1705-GUHPV,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4489-SNOJF,Yes,DSL,No,Yes,Yes,Yes,Yes,No
1207-BLKSA,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6784-XYJAE,Yes,DSL,No,No,Yes,No,No,No
6627-CFOSN,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
6661-EIPZC,No,DSL,No,No,No,Yes,No,No
8393-JMVMB,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4193-ORFCL,Yes,DSL,No,No,No,No,No,No
4926-UMJZD,Yes,DSL,No,No,No,Yes,No,No
1658-BYGOY,Yes,Fiber optic,No,No,No,No,Yes,Yes
8901-UPRHR,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
0811-GSDTP,No,DSL,Yes,No,No,No,No,No
8943-URTMR,Yes,Fiber optic,No,No,No,No,Yes,No
1599-EAHXY,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9153-BTBVV,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4534-WGCIR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6900-RBKER,Yes,Fiber optic,No,No,Yes,No,No,Yes
8849-GYOKR,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
5687-DKDTV,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2474-LCNUE,Yes,DSL,No,No,No,Yes,Yes,Yes
4432-ADRLB,Yes,DSL,No,No,No,No,No,No
3786-WOVKF,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
7338-ERIVA,No,DSL,No,Yes,No,Yes,Yes,No
2372-HWUHI,Yes,DSL,No,No,No,No,No,No
9578-VRMNM,Yes,DSL,No,No,Yes,No,No,Yes
2845-KDHVX,Yes,DSL,Yes,No,Yes,Yes,No,Yes
4311-QTTAI,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3247-MHJKM,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5084-OOVCJ,Yes,DSL,No,Yes,No,Yes,No,No
4054-CUMIA,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8138-EALND,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3096-IZETN,Yes,Fiber optic,No,No,No,No,No,Yes
3679-XASPY,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4456-RHSNB,Yes,DSL,No,No,Yes,No,No,No
4334-HOWRP,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0269-XFESX,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5762-TJXGK,No,DSL,Yes,Yes,Yes,No,Yes,Yes
8958-JPTRR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1121-QSIVB,Yes,DSL,Yes,No,No,No,Yes,Yes
6086-ESGRL,Yes,Fiber optic,No,No,No,No,No,Yes
7673-BQGKU,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3737-GCSPV,Yes,Fiber optic,No,Yes,No,Yes,Yes,No
0036-IHMOT,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
6473-ULUHT,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
5396-IZEPB,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7145-FEJWU,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
9867-XOBQA,No,DSL,Yes,Yes,Yes,Yes,Yes,No
9746-YKGXB,No,DSL,No,Yes,Yes,No,No,Yes
5438-QMDDL,Yes,DSL,Yes,No,No,No,No,Yes
2067-QYTCF,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
2436-QBZFP,No,DSL,Yes,No,No,No,Yes,No
7670-ZBPOQ,Yes,DSL,No,Yes,No,Yes,No,No
6908-VVYHM,Yes,Fiber optic,Yes,No,No,No,No,Yes
3410-MHHUM,Yes,Fiber optic,Yes,No,Yes,No,No,Yes
8066-POXGX,No,DSL,No,No,No,No,No,Yes
3363-DTIVD,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
8775-LHDJH,Yes,Fiber optic,Yes,No,No,No,Yes,No
3727-OVPRY,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8213-TAZPM,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
6959-GQEGV,Yes,DSL,No,Yes,Yes,No,Yes,Yes
5712-PTIWW,Yes,Fiber optic,No,No,Yes,Yes,No,No
1984-GPTEH,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0853-NWIFK,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
7982-VCELR,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
9897-KXHCM,Yes,Fiber optic,No,No,No,No,No,Yes
4159-NAAIX,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
3945-GFWQL,Yes,DSL,No,No,No,No,No,No
2296-DKZFP,Yes,DSL,Yes,Yes,Yes,No,No,Yes
6728-CZFEI,Yes,DSL,No,No,No,No,Yes,No
8258-GSTJK,Yes,Fiber optic,No,No,No,No,No,No
4360-PNRQB,Yes,Fiber optic,No,No,No,No,No,No
9576-SYUHJ,Yes,Fiber optic,No,Yes,No,No,Yes,No
0840-DCNZE,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3313-QKNKB,Yes,Fiber optic,No,No,No,No,No,Yes
7011-CVEUC,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
0643-OKLRP,Yes,Fiber optic,No,Yes,No,No,No,No
6834-NXDCA,No,DSL,No,No,No,No,No,No
9375-MHRRS,Yes,DSL,No,No,No,Yes,No,No
7321-PKUYW,Yes,Fiber optic,No,No,No,Yes,Yes,No
8878-RYUKI,Yes,DSL,No,No,Yes,No,No,Yes
5318-IXUZF,Yes,Fiber optic,Yes,No,No,No,Yes,No
9253-VIFJQ,Yes,DSL,Yes,Yes,Yes,No,No,No
3587-PMCOY,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
1910-FMXJM,Yes,Fiber optic,No,No,No,No,No,Yes
5073-WXOYN,No,DSL,Yes,No,No,No,Yes,Yes
7551-DACSP,Yes,DSL,Yes,No,Yes,No,No,No
8143-ETQTI,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7156-MXBJE,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
8152-UOBNY,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes
5644-PDMZC,Yes,Fiber optic,Yes,No,No,No,No,Yes
1338-CECEE,Yes,DSL,Yes,No,Yes,No,Yes,No
8807-OPMBM,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4558-FANTW,Yes,Fiber optic,No,Yes,No,Yes,Yes,No
8559-WNQZS,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5647-FXOTP,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
4803-LBYPN,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3392-EHMNK,Yes,Fiber optic,Yes,No,No,Yes,Yes,No
7625-XCQRH,Yes,Fiber optic,No,No,No,No,No,No
8690-UPCZI,Yes,DSL,No,Yes,No,Yes,Yes,No
1353-LJWEM,Yes,DSL,Yes,No,Yes,Yes,No,No
7321-KKSDU,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7816-VGHTO,No,DSL,Yes,No,Yes,Yes,No,No
1092-WPIVQ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8198-RKSZG,Yes,DSL,Yes,No,No,Yes,Yes,Yes
1452-VOQCH,Yes,Fiber optic,No,No,No,No,No,No
9618-LFJRU,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5702-KVQRD,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
3970-XGJDU,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0409-WTMPL,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
0997-YTLNY,Yes,DSL,No,No,No,Yes,No,No
1092-GANHU,Yes,Fiber optic,No,No,Yes,No,No,No
6693-FRIRW,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
7459-RRWQZ,Yes,DSL,No,Yes,No,No,No,Yes
8454-AATJP,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1016-DJTSV,Yes,Fiber optic,No,No,No,No,No,No
6400-BWQKW,Yes,Fiber optic,No,Yes,No,No,No,No
3680-CTHUH,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6497-TILVL,Yes,DSL,No,Yes,No,No,No,No
6075-QMNRR,Yes,DSL,No,Yes,No,No,No,No
3627-FCRDW,Yes,Fiber optic,No,No,No,No,No,No
3518-PZXZQ,Yes,DSL,No,No,No,No,Yes,No
4584-LBNMK,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9170-CCKOU,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
6988-CJEYV,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
4869-EPIUS,Yes,Fiber optic,No,No,No,No,No,Yes
2546-KZAAT,Yes,DSL,Yes,Yes,No,No,Yes,Yes
7593-XFKDI,Yes,DSL,No,No,No,No,No,No
5949-HGVJL,Yes,DSL,Yes,No,No,Yes,Yes,Yes
1112-CUNAO,Yes,Fiber optic,Yes,No,No,No,No,Yes
7449-HVPIV,Yes,Fiber optic,No,No,Yes,No,Yes,No
4656-CAURT,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7078-NVFAM,No,DSL,Yes,Yes,No,No,No,No
5671-UUNXD,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
8670-ERCJH,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4713-LZDRV,Yes,Fiber optic,No,No,No,No,No,Yes
2782-JEEBU,No,DSL,Yes,No,No,Yes,No,No
6647-ZEDXT,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
6188-UXBBR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6728-VOIFY,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
0191-ZHSKZ,Yes,DSL,Yes,Yes,No,No,Yes,Yes
5649-VUKMC,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
4299-OPXEJ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9444-JTXHZ,Yes,Fiber optic,No,No,Yes,No,No,No
9710-NJERN,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4795-KTRTH,Yes,Fiber optic,Yes,No,No,No,No,No
1752-OZXFY,Yes,DSL,No,Yes,No,No,Yes,No
0565-IYCGT,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
1401-FTHFQ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7776-QGYJC,Yes,Fiber optic,No,No,Yes,Yes,No,No
7293-LSCDV,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7302-ZHMHP,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8150-QUDFX,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0533-UCAAU,Yes,DSL,Yes,No,Yes,No,Yes,No
9888-ZCUMM,No,DSL,No,Yes,Yes,Yes,Yes,Yes
3961-SXAXY,Yes,DSL,No,No,No,No,No,No
5393-RXQSZ,Yes,Fiber optic,No,No,No,No,No,Yes
7754-IXRMC,Yes,DSL,No,No,No,No,No,No
2832-KJCRD,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
8756-RDDLT,No,DSL,Yes,No,No,Yes,No,Yes
0354-VXMJC,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6330-JKLPC,Yes,Fiber optic,Yes,No,No,No,No,No
7416-CKTEP,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7569-NMZYQ,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2082-CEFLT,Yes,DSL,No,No,No,No,No,No
8849-AYPTR,Yes,Fiber optic,No,No,No,No,Yes,Yes
1066-JKSGK,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5144-TVGLP,Yes,Fiber optic,No,No,No,No,Yes,Yes
6563-VNPMN,Yes,Fiber optic,Yes,Yes,No,Yes,No,No
4355-CVPVS,Yes,Fiber optic,No,No,No,No,Yes,Yes
0104-PPXDV,Yes,DSL,No,No,Yes,No,No,No
9824-BEMCV,Yes,Fiber optic,No,No,No,No,No,No
3550-SAHFP,Yes,Fiber optic,No,No,No,No,No,Yes
1897-RCFUM,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5948-UJZLF,Yes,DSL,Yes,No,No,No,No,No
7321-ZNSLA,No,DSL,Yes,Yes,No,Yes,No,No
0867-MKZVY,Yes,Fiber optic,No,Yes,No,No,No,No
0516-VRYBW,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4568-KNYWR,Yes,DSL,Yes,Yes,No,No,Yes,No
0330-IVZHA,Yes,Fiber optic,No,No,No,No,No,No
2923-ARZLG,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9812-GHVRI,Yes,Fiber optic,No,No,No,No,No,Yes
6319-QSUSR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6572-ADKRS,Yes,Fiber optic,No,No,Yes,No,No,No
9758-MFWGD,No,DSL,Yes,No,No,No,No,No
3692-JHONH,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
2030-BTZRO,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3230-WYKIR,Yes,DSL,No,No,Yes,Yes,Yes,Yes
3551-GAEGL,No,DSL,No,Yes,No,No,No,No
8347-GDTMP,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9746-MDMBK,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4291-SHSBH,Yes,Fiber optic,No,No,No,No,No,No
6985-HAYWX,Yes,Fiber optic,Yes,No,No,No,No,No
8757-TFHHJ,Yes,DSL,No,Yes,No,No,No,No
4676-MQUEA,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
1101-SSWAG,Yes,DSL,No,No,No,No,No,No
1320-HTRDR,Yes,Fiber optic,No,No,No,No,No,No
9500-LTVBP,Yes,Fiber optic,No,No,No,Yes,No,No
2397-BRLOM,Yes,Fiber optic,No,No,No,No,Yes,No
4567-AKPIA,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
5959-BELXA,Yes,Fiber optic,No,No,No,No,Yes,Yes
4487-ZYJZK,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0323-XWWTN,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2275-RBYQS,Yes,DSL,No,No,No,No,No,No
