customer_id,contract,payment_method,paperless_billing
2623-DRYAM,One year,Electronic check,Yes
0057-QBUQH,Two year,Electronic check,Yes
1596-OQSPS,Month-to-month,Electronic check,No
3612-YVGSJ,Two year,Credit card (automatic),Yes
8996-ZROXE,One year,Electronic check,Yes
9795-NREXC,Two year,Credit card (automatic),Yes
5533-RJFTJ,Month-to-month,Bank transfer (automatic),Yes
0562-FGDCR,Two year,Mailed check,No
0221-NAUXK,One year,Bank transfer (automatic),Yes
1447-PJGGA,Two year,Electronic check,Yes
0017-IUDMW,Two year,Credit card (automatic),Yes
5519-NPHVG,Month-to-month,Electronic check,Yes
1297-VQDRP,One year,Credit card (automatic),Yes
5197-PYEPU,One year,Credit card (automatic),Yes
4931-TRZWN,Month-to-month,Electronic check,Yes
4074-SJFFA,Month-to-month,Mailed check,Yes
0487-RPVUM,Month-to-month,Bank transfer (automatic),No
2878-RMWXY,Two year,Credit card (automatic),Yes
3935-TBRZZ,One year,Mailed check,No
3348-CFRNX,Month-to-month,Mailed check,Yes
0114-RSRRW,Month-to-month,Bank transfer (automatic),Yes
5095-ETBRJ,Two year,Mailed check,No
1371-OJCEK,One year,Bank transfer (automatic),No
2307-FYNNL,Two year,Electronic check,Yes
8041-TMEID,Two year,Credit card (automatic),No
1304-BCCFO,Month-to-month,Mailed check,Yes
2851-MMUTZ,Month-to-month,Mailed check,Yes
9448-REEVD,Month-to-month,Credit card (automatic),No
0214-JHPFW,Two year,Bank transfer (automatic),No
1666-JZPZT,Month-to-month,Mailed check,No
9318-NKNFC,Month-to-month,Mailed check,Yes
5893-KCLGT,Two year,Mailed check,Yes
7426-WEIJX,Month-to-month,Electronic check,Yes
1623-NLDOT,One year,Mailed check,No
6029-CSMJE,Month-to-month,Mailed check,Yes
6203-HBZPA,Two year,Credit card (automatic),No
2560-PPCHE,One year,Bank transfer (automatic),Yes
4277-PVRAN,Month-to-month,Bank transfer (automatic),Yes
4767-HZZHQ,Month-to-month,Bank transfer (automatic),No
5482-PLVPE,Month-to-month,Electronic check,No
7503-MIOGA,Two year,Bank transfer (automatic),Yes
5597-GLBUC,Month-to-month,Electronic check,Yes
7089-XXAYG,One year,Credit card (automatic),Yes
6275-YDUVO,Month-to-month,Mailed check,Yes
2740-JFBOK,Month-to-month,Electronic check,Yes
5760-FXFVO,Month-to-month,Electronic check,Yes
4464-JCOLN,One year,Mailed check,No
2969-VAPYH,One year,Credit card (automatic),No
4323-SADQS,Month-to-month,Electronic check,Yes
5837-LXSDN,One year,Credit card (automatic),Yes
2091-MJTFX,Month-to-month,Credit card (automatic),No
9837-FWLCH,Month-to-month,Electronic check,Yes
3873-NFTGI,Month-to-month,Credit card (automatic),Yes
8821-KVZKQ,One year,Bank transfer (automatic),Yes
6615-NGGZJ,Month-to-month,Electronic check,Yes
4778-IZARL,Two year,Credit card (automatic),Yes
2792-LSHWX,Month-to-month,Mailed check,Yes
5815-HGGHV,One year,Mailed check,Yes
5519-TEEUH,One year,Mailed check,Yes
5089-IFSDP,Two year,Bank transfer (automatic),Yes
8627-ZYGSZ,One year,Electronic check,Yes
0754-EEBDC,Two year,Mailed check,No
4636-TVXVG,One year,Bank transfer (automatic),No
6231-WFGFH,Month-to-month,Mailed check,Yes
4439-JMPMT,Month-to-month,Electronic check,Yes
6532-YLWSI,One year,Bank transfer (automatic),No
2882-DDZPG,Month-to-month,Bank transfer (automatic),No
1583-IHQZE,Month-to-month,Mailed check,Yes
2927-CVULT,Two year,Bank transfer (automatic),Yes
7395-IGJOS,Month-to-month,Bank transfer (automatic),No
3955-JBZZM,Month-to-month,Electronic check,No
5995-SNNEW,Month-to-month,Electronic check,Yes
2408-PSJVE,Month-to-month,Mailed check,Yes
4782-OSFXZ,Two year,Bank transfer (automatic),Yes
4548-SDBKE,Month-to-month,Electronic check,Yes
3982-JGSFD,One year,Credit card (automatic),Yes
6331-LWDTQ,Month-to-month,Credit card (automatic),Yes
7601-WFVZV,Month-to-month,Mailed check,No
4456-RHSNB,Month-to-month,Bank transfer (automatic),Yes
0516-UXRMT,One year,Electronic check,Yes
4487-ZYJZK,One year,Credit card (automatic),No
9675-ICXCT,Two year,Electronic check,Yes
7242-QZLXF,Month-to-month,Electronic check,Yes
4697-LUPSU,One year,Mailed check,No
5499-ECUTN,One year,Credit card (automatic),Yes
4779-ZGICK,Two year,Mailed check,No
9531-NSBMR,One year,Bank transfer (automatic),Yes
4378-BZYFP,One year,Mailed check,Yes
7459-RRWQZ,Month-to-month,Bank transfer (automatic),Yes
1373-ORVIZ,Month-to-month,Electronic check,Yes
8111-BKVDS,Month-to-month,Bank transfer (automatic),No
7856-GANIL,One year,Bank transfer (automatic),Yes
6005-OBZPH,Month-to-month,Electronic check,Yes
7994-XIRTR,One year,Bank transfer (automatic),No
7853-GVUDZ,Month-to-month,Credit card (automatic),Yes
8173-RXAYP,Two year,Mailed check,No
9018-PCIOK,Two year,Mailed check,Yes
6497-TILVL,Month-to-month,Mailed check,No
5515-AKOAJ,Month-to-month,Electronic check,Yes
5130-IEKQT,Month-to-month,Mailed check,No
7779-LGOVN,Month-to-month,Electronic check,Yes
8490-BXHEO,Month-to-month,Credit card (automatic),Yes
8000-REIQB,Month-to-month,Electronic check,Yes
0640-YJTPY,Two year,Bank transfer (automatic),No
5712-AHQNN,Month-to-month,Electronic check,Yes
4584-LBNMK,One year,Credit card (automatic),No
7606-BPHHN,Two year,Credit card (automatic),Yes
4160-AMJTL,Month-to-month,Electronic check,No
4686-GEFRM,Two year,Bank transfer (automatic),Yes
4971-PUYQO,Month-to-month,Mailed check,Yes
9405-GPBBG,Two year,Credit card (automatic),Yes
7873-CVMAW,Two year,Credit card (automatic),No
2649-HWLYB,Two year,Bank transfer (automatic),No
0654-HMSHN,Month-to-month,Electronic check,No
3462-BJQQA,Month-to-month,Electronic check,Yes
7463-IFMQU,Two year,Bank transfer (automatic),No
1092-GANHU,Month-to-month,Electronic check,Yes
8584-KMVXD,Month-to-month,Electronic check,No
8854-CCVSQ,Month-to-month,Electronic check,Yes
5322-ZSMZY,Two year,Mailed check,No
2386-LAHRK,Month-to-month,Mailed check,Yes
8740-XLHDR,Month-to-month,Mailed check,Yes
0002-ORFBO,One year,Mailed check,Yes
4817-KEQSP,Two year,Bank transfer (automatic),No
8677-HDZEE,Month-to-month,Bank transfer (automatic),Yes
8046-DNVTL,Two year,Credit card (automatic),Yes
4678-DVQEO,Month-to-month,Electronic check,Yes
5561-NWEVX,Month-to-month,Electronic check,No
6458-CYIDZ,Month-to-month,Electronic check,No
7926-IJOOU,Month-to-month,Credit card (automatic),No
2137-DQMEV,One year,Mailed check,No
5167-ZFFMM,Month-to-month,Credit card (automatic),Yes
6229-UOLQL,One year,Mailed check,Yes
6736-DHUQI,One year,Bank transfer (automatic),No
3859-CVCET,Month-to-month,Mailed check,No
7501-IWUNG,Two year,Bank transfer (automatic),Yes
6164-HXUGH,Month-to-month,Mailed check,No
4486-EFAEB,Month-to-month,Electronic check,Yes
3066-RRJIO,Month-to-month,Mailed check,Yes
2971-SGAFL,Month-to-month,Electronic check,Yes
3863-QSTYI,Month-to-month,Electronic check,Yes
3508-VLHCZ,Two year,Credit card (automatic),Yes
7909-FIOIY,Month-to-month,Mailed check,Yes
5609-CEBID,Month-to-month,Electronic check,Yes
7537-RBWEA,Month-to-month,Mailed check,Yes
7750-EYXWZ,One year,Electronic check,No
7139-JZFVG,Two year,Bank transfer (automatic),No
9402-ORRAH,Month-to-month,Electronic check,Yes
0334-GDDSO,Month-to-month,Electronic check,Yes
3865-ZFZIB,Two year,Mailed check,No
6007-TCTST,Two year,Bank transfer (automatic),Yes
5981-ITEMU,Month-to-month,Bank transfer (automatic),Yes
5366-IJEQJ,Month-to-month,Electronic check,Yes
1324-NLTJE,Month-to-month,Credit card (automatic),No
8250-ZNGGW,Month-to-month,Credit card (automatic),No
1703-MGIAB,Month-to-month,Mailed check,Yes
0529-ONKER,Month-to-month,Electronic check,No
9540-JYROE,Month-to-month,Mailed check,Yes
1114-CENIM,Month-to-month,Credit card (automatic),Yes
4079-WWQQQ,Two year,Bank transfer (automatic),Yes
8050-WYBND,One year,Credit card (automatic),Yes
0827-ITJPH,Two year,Credit card (automatic),Yes
4238-JSSWH,Month-to-month,Bank transfer (automatic),No
2138-VFAPZ,Two year,Mailed check,Yes
6304-IJFSQ,Month-to-month,Mailed check,Yes
0329-GTIAJ,Month-to-month,Electronic check,Yes
6582-OIVSP,Month-to-month,Mailed check,No
9067-SQTNS,One year,Bank transfer (automatic),No
4720-VSTSI,Month-to-month,Bank transfer (automatic),Yes
8967-SZQAS,Month-to-month,Electronic check,No
5445-GLVOT,Month-to-month,Electronic check,Yes
7868-TMWMZ,Two year,Bank transfer (automatic),Yes
1036-GUDCL,Month-to-month,Credit card (automatic),Yes
1704-NRWYE,Month-to-month,Electronic check,Yes
1226-IENZN,Month-to-month,Electronic check,Yes
8559-WNQZS,Two year,Mailed check,No
8909-BOLNL,One year,Mailed check,No
0064-SUDOG,Two year,Bank transfer (automatic),No
8610-ZIKJJ,One year,Mailed check,No
2516-VQRRV,Month-to-month,Mailed check,Yes
0439-IFYUN,Month-to-month,Electronic check,Yes
4918-FYJNT,Month-to-month,Electronic check,No
9500-LTVBP,Month-to-month,Credit card (automatic),No
3099-OONVS,Month-to-month,Electronic check,No
2499-AJYUA,Two year,Credit card (automatic),Yes
5353-WILCI,Month-to-month,Electronic check,No
5663-QBGIS,Two year,Bank transfer (automatic),No
4059-IIEBK,Month-to-month,Bank transfer (automatic),Yes
0280-XJGEX,Month-to-month,Bank transfer (automatic),Yes
1100-DDVRV,Month-to-month,Mailed check,Yes
3120-FAZKD,Two year,Bank transfer (automatic),Yes
4674-HGNUA,Two year,Credit card (automatic),No
2335-GSODA,Two year,Mailed check,No
0536-ESJEP,Two year,Bank transfer (automatic),Yes
8048-DSDFQ,Month-to-month,Mailed check,No
1472-TNCWL,Month-to-month,Electronic check,Yes
5960-WPXQM,Month-to-month,Electronic check,Yes
4950-BDEUX,Month-to-month,Electronic check,No
3629-ZNKXA,Month-to-month,Electronic check,Yes
1087-GRUYI,Two year,Bank transfer (automatic),No
7695-PKLCZ,Two year,Credit card (automatic),No
3585-ISXZP,Month-to-month,Bank transfer (automatic),No
5006-MXVRN,Two year,Credit card (automatic),No
0536-BGFMZ,Month-to-month,Mailed check,No
9139-WQQDY,One year,Mailed check,No
1564-HJUVY,Month-to-month,Bank transfer (automatic),Yes
0997-YTLNY,Month-to-month,Mailed check,No
5119-NZPTV,Month-to-month,Electronic check,No
8591-TKMZH,Two year,Mailed check,Yes
1784-BXEFA,Month-to-month,Mailed check,Yes
2788-CJQAQ,One year,Mailed check,No
3392-EHMNK,Two year,Credit card (automatic),No
7966-YOTQW,Month-to-month,Credit card (automatic),Yes
1183-CANVH,One year,Bank transfer (automatic),No
6345-ULYRW,One year,Mailed check,No
7524-VRLPL,Two year,Credit card (automatic),No
4565-EVZMJ,One year,Mailed check,Yes
4195-NZGTA,Month-to-month,Electronic check,No
7722-CVFXN,One year,Electronic check,Yes
6121-VZNQB,Month-to-month,Mailed check,Yes
6691-CCIHA,Two year,Electronic check,Yes
0125-LZQXK,Month-to-month,Electronic check,Yes
0856-NAOES,Month-to-month,Mailed check,No
1352-HNSAW,Two year,Bank transfer (automatic),Yes
4566-QVRRW,Month-to-month,Electronic check,Yes
9777-IQHWP,Two year,Bank transfer (automatic),No
0016-QLJIS,Two year,Mailed check,Yes
1231-YNDEK,Two year,Bank transfer (automatic),Yes
0230-UBYPQ,One year,Bank transfer (automatic),No
5173-ZXXXL,One year,Mailed check,No
1480-IVEVR,One year,Bank transfer (automatic),Yes
9788-YTFGE,Month-to-month,Mailed check,Yes
9027-TMATR,Two year,Electronic check,Yes
8718-PTMEZ,Month-to-month,Electronic check,Yes
0975-VOOVL,Month-to-month,Mailed check,No
1915-OAKWD,One year,Bank transfer (automatic),Yes
8263-QMNTJ,Two year,Electronic check,Yes
6656-JWRQX,Month-to-month,Mailed check,No
9881-VCZEP,Month-to-month,Electronic check,No
2027-OAQQC,Month-to-month,Bank transfer (automatic),Yes
7108-DGVUU,One year,Bank transfer (automatic),No
3325-FUYCG,One year,Electronic check,No
7190-XHTWJ,One year,Mailed check,No
2379-GYFLQ,One year,Credit card (automatic),Yes
0301-KOBTQ,Two year,Bank transfer (automatic),Yes
3621-CHYVB,Month-to-month,Bank transfer (automatic),Yes
0178-SZBHO,Month-to-month,Electronic check,No
9279-CJEOJ,Month-to-month,Bank transfer (automatic),Yes
2103-ZRXFN,Month-to-month,Mailed check,No
7771-CFQRQ,Two year,Bank transfer (automatic),No
8708-XPXHZ,Month-to-month,Electronic check,Yes
6899-PPEEA,Month-to-month,Electronic check,Yes
4847-QNOKA,Month-to-month,Bank transfer (automatic),Yes
3207-OYBWH,Month-to-month,Bank transfer (automatic),Yes
6567-HOOPW,Month-to-month,Electronic check,Yes
5198-HQAEN,One year,Electronic check,Yes
6128-DAFVY,Month-to-month,Credit card (automatic),Yes
8984-HPEMB,Two year,Electronic check,Yes
7321-KKSDU,Two year,Mailed check,No
7225-IILWY,Two year,Mailed check,No
1544-JJMYL,One year,Credit card (automatic),No
4138-NAXED,Month-to-month,Bank transfer (automatic),No
9504-DSHWM,Month-to-month,Bank transfer (automatic),No
6122-EFVKN,Two year,Mailed check,No
0023-UYUPN,One year,Electronic check,No
3190-FZATL,Month-to-month,Mailed check,No
3902-FOIGH,Month-to-month,Electronic check,Yes
1194-SPVSP,Month-to-month,Bank transfer (automatic),No
4080-OGPJL,Month-to-month,Electronic check,No
8824-RWFXJ,Month-to-month,Mailed check,Yes
3771-PZOBW,Month-to-month,Credit card (automatic),Yes
2927-QRRQV,One year,Electronic check,Yes
6980-CDGFC,One year,Bank transfer (automatic),Yes
4512-ZUIYL,Month-to-month,Bank transfer (automatic),No
1136-XGEQU,One year,Credit card (automatic),Yes
8775-ERLNB,Month-to-month,Electronic check,No
1069-QJOEE,One year,Electronic check,No
6119-SPUDB,Two year,Mailed check,No
3082-VQXNH,Month-to-month,Credit card (automatic),No
4670-TABXH,Two year,Credit card (automatic),Yes
4641-FROLU,Two year,Mailed check,No
9518-RWHZL,One year,Credit card (automatic),Yes
0322-CHQRU,Month-to-month,Electronic check,No
0637-UBJRP,Month-to-month,Electronic check,No
5846-QFDFI,Month-to-month,Credit card (automatic),No
8485-GJCDN,Month-to-month,Mailed check,Yes
1552-CZCLL,Month-to-month,Credit card (automatic),No
9013-AQORL,Month-to-month,Credit card (automatic),No
5366-OBVMR,Month-to-month,Mailed check,Yes
0823-HSCDJ,Month-to-month,Electronic check,Yes
4226-KKDON,Month-to-month,Electronic check,Yes
0142-GVYSN,Month-to-month,Electronic check,Yes
5222-IMUKT,Month-to-month,Electronic check,No
4137-BTIKL,Month-to-month,Mailed check,No
0771-WLCLA,Month-to-month,Electronic check,Yes
9451-WLYRI,One year,Credit card (automatic),No
9708-HPXWZ,Month-to-month,Credit card (automatic),No
4195-PNGZS,Two year,Bank transfer (automatic),No
6728-VOIFY,One year,Electronic check,Yes
0611-DFXKO,Month-to-month,Mailed check,Yes
0829-XXPLX,Month-to-month,Bank transfer (automatic),Yes
4359-INNWN,One year,Credit card (automatic),No
6319-IEJWJ,Month-to-month,Electronic check,Yes
0278-YXOOG,Month-to-month,Mailed check,No
3850-OKINF,One year,Electronic check,Yes
7576-OYWBN,Month-to-month,Electronic check,Yes
4800-VHZKI,Month-to-month,Mailed check,Yes
8722-PRFDV,Two year,Credit card (automatic),No
9348-YVOMK,Month-to-month,Credit card (automatic),Yes
4016-BJKTZ,Two year,Electronic check,No
7389-KBFIT,Month-to-month,Mailed check,Yes
9620-QJREV,One year,Credit card (automatic),No
4646-QZXTF,Month-to-month,Bank transfer (automatic),No
1897-RCFUM,One year,Mailed check,Yes
8474-UMLNT,Month-to-month,Bank transfer (automatic),No
8467-WYNSR,Month-to-month,Mailed check,No
4959-JOSRX,Month-to-month,Credit card (automatic),Yes
2929-QNSRW,One year,Electronic check,Yes
7706-DZNKK,Month-to-month,Credit card (automatic),Yes
0020-JDNXP,One year,Mailed check,No
8745-PVESG,One year,Credit card (automatic),Yes
8992-VONJD,Month-to-month,Electronic check,Yes
7776-QGYJC,Month-to-month,Bank transfer (automatic),Yes
4137-JOPHL,Two year,Bank transfer (automatic),Yes
4868-AADLV,One year,Electronic check,Yes
8414-MYSHR,Month-to-month,Electronic check,Yes
8096-LOIST,Month-to-month,Electronic check,Yes
3724-BSCVH,One year,Mailed check,No
5644-PDMZC,Month-to-month,Electronic check,No
8845-LWKGE,One year,Electronic check,Yes
6928-ONTRW,Two year,Credit card (automatic),No
6421-SZVEM,One year,Bank transfer (automatic),Yes
5966-EMAZU,One year,Mailed check,Yes
5039-LZRQT,One year,Mailed check,No
7054-DMVAS,Two year,Bank transfer (automatic),Yes
6954-OOYZZ,Month-to-month,Bank transfer (automatic),Yes
8777-PVYGU,One year,Mailed check,Yes
9839-ETQOE,Month-to-month,Electronic check,Yes
3665-JATSN,Month-to-month,Electronic check,Yes
3551-GAEGL,One year,Bank transfer (automatic),No
3458-IDMFK,Two year,Mailed check,Yes
7024-OHCCK,Month-to-month,Electronic check,Yes
3129-AAQOU,Two year,Mailed check,No
7876-DNYAP,Two year,Credit card (automatic),No
4833-QTJNO,Month-to-month,Bank transfer (automatic),No
9670-BPNXF,One year,Credit card (automatic),Yes
7018-FPXHH,Two year,Bank transfer (automatic),Yes
7432-FFVAR,One year,Bank transfer (automatic),No
7869-ZYDST,Month-to-month,Credit card (automatic),Yes
7673-BQGKU,Two year,Bank transfer (automatic),No
2454-RPBRZ,Month-to-month,Electronic check,Yes
0459-SPZHJ,Two year,Credit card (automatic),No
0219-YTZUE,Month-to-month,Bank transfer (automatic),Yes
0147-ESWWR,Month-to-month,Electronic check,Yes
6777-TGHTM,One year,Credit card (automatic),Yes
9432-VOFYX,Month-to-month,Electronic check,Yes
2178-PMGCJ,Month-to-month,Mailed check,Yes
5176-LDKUH,One year,Electronic check,No
6048-NJXHX,Two year,Electronic check,Yes
3094-JOJAI,Month-to-month,Mailed check,No
1852-XEMDW,Month-to-month,Mailed check,No
1262-OPMFY,Month-to-month,Bank transfer (automatic),Yes
6202-DYYFX,One year,Credit card (automatic),Yes
5439-WIKXB,Month-to-month,Electronic check,Yes
9052-DHNKM,One year,Electronic check,No
2969-QWUBZ,Month-to-month,Electronic check,No
5231-FIQPA,Two year,Mailed check,Yes
6551-GNYDG,Month-to-month,Bank transfer (automatic),Yes
4923-ADWXJ,Month-to-month,Bank transfer (automatic),Yes
7196-LIWRH,Two year,Mailed check,No
3627-FHKBK,Month-to-month,Mailed check,No
5153-LXKDT,Two year,Electronic check,Yes
6051-PTVNS,One year,Credit card (automatic),No
1346-UFHAX,Month-to-month,Credit card (automatic),Yes
9705-ZJBCG,One year,Bank transfer (automatic),No
8317-BVKSO,Month-to-month,Electronic check,Yes
2824-DXNKN,Two year,Bank transfer (automatic),Yes
0739-UUAJR,Two year,Credit card (automatic),Yes
5935-FCCNB,Month-to-month,Electronic check,Yes
3572-UUHRS,One year,Bank transfer (automatic),No
3439-GVUSX,Month-to-month,Mailed check,No
2235-DWLJU,Month-to-month,Electronic check,Yes
4056-QHXHZ,Two year,Mailed check,No
5155-AZQPB,Month-to-month,Mailed check,No
7776-QWNFX,Month-to-month,Bank transfer (automatic),Yes
8329-GWVPJ,Month-to-month,Bank transfer (automatic),Yes
1796-JANOW,Month-to-month,Mailed check,No
6543-JXSOO,One year,Mailed check,Yes
3757-NJYBX,Month-to-month,Bank transfer (automatic),No
4291-TPNFG,Two year,Bank transfer (automatic),Yes
7928-VJYAB,Month-to-month,Electronic check,No
3853-LYGAM,Month-to-month,Bank transfer (automatic),Yes
0639-TSIQW,Month-to-month,Credit card (automatic),Yes
3842-QTGDL,Month-to-month,Bank transfer (automatic),No
8039-ACLPL,Two year,Credit card (automatic),No
4860-IJUDE,Month-to-month,Credit card (automatic),Yes
7399-QHBJS,Two year,Credit card (automatic),No
1734-ZMNTZ,Two year,Mailed check,No
8261-GWDBQ,Two year,Bank transfer (automatic),Yes
9367-OIUXP,Month-to-month,Mailed check,No
5331-RGMTT,Month-to-month,Credit card (automatic),Yes
6713-OKOMC,Month-to-month,Mailed check,No
1024-KPRBB,One year,Mailed check,Yes
4737-AQCPU,Two year,Credit card (automatic),No
0678-RLHVP,Two year,Electronic check,No
9494-MRNYX,Month-to-month,Electronic check,No
6692-UDPJC,Month-to-month,Electronic check,Yes
0366-NQSHS,Month-to-month,Mailed check,No
0946-FKYTX,One year,Mailed check,No
3070-DVEYC,Month-to-month,Mailed check,No
9207-ZPANB,One year,Electronic check,No
1576-PFZIW,Two year,Credit card (automatic),No
3522-CDKHF,Month-to-month,Bank transfer (automatic),Yes
2208-MPXIO,Two year,Bank transfer (automatic),Yes
4397-FRLTA,Month-to-month,Mailed check,No
4726-DLWQN,Month-to-month,Bank transfer (automatic),Yes
5419-KLXBN,Month-to-month,Bank transfer (automatic),Yes
1910-FMXJM,Month-to-month,Electronic check,No
3933-DQPWX,Two year,Credit card (automatic),No
5014-WUQMG,One year,Electronic check,Yes
2097-YVPKN,Two year,Mailed check,No
